ID,F_Name,F_Type,Street,Town,OwnerTyp,ConsType,ConsJuri,P_Ground,B_Field,S_Field,F_Field,M_Field,B_Court,T_Court,V_Court,Track,SkatPark,IH_Rink,SH_Rink,Golf,Fishing,Boating,Hunting,Trails,Beach,Pool,ActiveRec,Lon,Lat
1535,Cocumscussoc Park,CA,Post Road,North Kingstown,STA,EAS,FED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-71.47315216000,41.58142089000
1560,Seapowet Marsh,FB,Seapowet,Tiverton,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-71.20941162000,41.58218383000
1532,Beach Pond State Park,FB,Ten Rod,Exeter,STA,EAS,FED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-71.78637695000,41.57405853000
1644,Arcadia Management Area,MA,Ten Rod,Exeter,STA,EAS,FED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,-71.72419738000,41.58083343000
1678,John H Chaffee Rome Point Preserve,SP,Terre Mar,North Kingstown,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-71.43125152000,41.54018783000
1694,May C. Donovan Marsh,CA,Francis,Little Compton,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.20301818000,41.54493713000
1700,Shady Lea,CA,Colonel Rodman,North Kingstown,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-71.47031402000,41.54067611000
1704,Silver Spring Lake Fishing Area,FB,Silver Spring,North Kingstown,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-71.47007751000,41.53821182000
1715,Gould Island,MA,Shore,Jamestown,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-71.34436798000,41.53399276000
1723,Rockville Management,MA,Canonchet,Hopkinton,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,-71.75704956000,41.50593948000
1807,Bay Is. Park-Dutch Island,MA,Fort Getty,Jamestown,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-71.40055084000,41.50149154000
1846,Hannah Robinson Tower,SP,Bridgetown,South Kingstown,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.45588684000,41.49504852000
1854,Carolina Management  Area,MA,Meadowbrook,Richmond,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,-71.68852233000,41.46908187000
1949,Purgatory Chasm,SP,Tuckerman,Middletown,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.26841735000,41.48681259000
1911,Great Swamp Management Area,MA,Great Neck,South Kingstown,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-71.57805633000,41.46467208000
1997,Fort Adams State Park,SP,Fort Adams,Newport,STA,FEE,STA,0,0,3,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-71.33828735000,41.47532653000
2002,Fort Wetherill,SP,Fort Wetherill,Jamestown,STA,EAS,FED,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-71.36210632000,41.47934722000
2070,Beavertail State Park,SP,Beavertail,Jamestown,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-71.39702606000,41.45677566000
2088,Brenton Point Park,SP,Atlantic,Newport,STA,FEE,STA,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-71.35443115000,41.45196533000
2099,Kings Beach,FB,Price's Neck,Newport,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-71.34235382000,41.45436096000
17,World War II Park,SP,School,Woonsocket,STA,EAS,FED,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,-71.50952911000,42.01003646000
2132,Meadow Brook Pond,FB,Church,Richmond,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-71.69017028000,41.43840026000
2220,Scarborough State Beach,SP,Ocean,Narragansett,STA,EAS,FED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-71.47267913000,41.38970184000
2206,Woody Hill Area,MA,Woody Hillension,Westerly,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,-71.74580383000,41.37737655000
2217,Newton Swamp,MA,Westerly-Bradford,Westerly,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-71.77534484000,41.38155364000
2254,Succotash Marsh,CA,Succotash,South Kingstown,STA,EAS,FED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.52602386000,41.37991714000
2258,Galilee Bird Sanctuary,MA,Galilee Escape,Narragansett,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.49902343000,41.37820434000
2251,Fort Ninigret,SP,Fort Ninigret,Charlestown,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.64786529000,41.38111114000
2253,Burlingame Management Area,MA,Unnamed,Charlestown,STA,EAS,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,-71.70753479000,41.40476989000
2284,Fishermen's Memorial State Campground,SP,Point Judith,Narragansett,STA,EAS,FED,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.49288177000,41.38025283000
2300,East Matunuck State Beach,SP,Succotash,South Kingstown,STA,EAS,FED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-71.52599334000,41.37781143000
2326,Roger Wheeler State Beach,SP,Sand Hill Cove,Narragansett,STA,EAS,FED,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-71.49946594000,41.37331390000
2336,Green Hill / Goose Island,FB,Charlestown Beach,South Kingstown,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-71.60766601000,41.36441802000
2364,Camp Cronin,FB,Ocean,Narragansett,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-71.48472595000,41.36273956000
2365,Charlestown Breachway Campground,SP,Charlestown Beach,Charlestown,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-71.63808441000,41.35821533000
2397,Ninigret Conservation Area,CA,Beach,Charlestown,STA,EAS,FED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.67544555000,41.34807205000
2399,Quonochontaug Fishing Area,FB,Beach,Charlestown,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-71.72224426000,41.33657455000
2420,Misquamicut State Beach,SP,Atlantic,Westerly,STA,FEE,STA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-71.80358123000,41.32316589000
2465,Clay Head / Risom,CA,Corn Neck,New Shoreham,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.56066894000,41.22084045000
2481,Rodman's Hollow,CA,Black Rock,New Shoreham,STA,EAS,FED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.59078979000,41.15256881000
2528,Merrill S. Whipple Conservation,MA,Sandy Bottom,Coventry,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,-71.55630493000,41.68816757000
2555,East Bay Bike Path,SP,Market,Warren,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.28073883000,41.73088455000
2578,Buttonhole Golf Course,LP,King Philip,Johnston,STA,EAS,FED,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-71.46350860000,41.82532119000
2654,Salty Brine State Beach,SP,Sand Hill Cove,Narragansett,STA,EAS,FED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-71.51280212000,41.37543487000
2657,Washington Secondary Bike Path,LP,Howard,Cranston,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.44989013000,41.79179382000
2758,Killingly Pond,MA,Cook Estate,Glocester,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-71.78054809000,41.86515808000
2785,Union Pond Fishing Access,FB,Reservoir,Burrillville,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-71.70395660000,41.95180892000
2787,Slatersville Pond Fishing Access,FB,Victory Highway,North Smithfield,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-71.60088348000,41.98708724000
2816,Rocky Point Park,LP,Rocky Point,Warwick,STA,EAS,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-71.36405181000,41.69140243000
2346,Fish Hill Ball Fields,AF,Fish Hill,Coventry,STA,FEE,STA,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.62533569000,41.66588211000
121,Big River / Nooseneck Hill Road Fishing Access,FB,Nooseneck Hill,West Greenwich,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,-71.61373138000,41.64443588000
146,Round Top,MA,Round Top,Burrillville,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,-71.69934844000,42.00394058000
162,Blue Pond,FB,Canonchet,Hopkinton,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-71.75287628000,41.50233840000
196,Carr Pond,FB,Hopkins Hill,West Greenwich,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-71.57110595000,41.63113403000
219,State Pier # 4,FB,Succotash,Narragansett,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-71.51499938000,41.37882995000
220,Saugatucket River,FB,Broad Rock,South Kingstown,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-71.48456573000,41.47925949000
229,Peck Pond / Pulaski Park,SP,Unnamed,Burrillville,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-71.79640197000,41.93287277000
2888,Olney Pond Fishing Access,FB,Stump Hill,Lincoln,STA,EAS,FED,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-71.42659759000,41.89469528000
6,Bucks Horn Brook,FB,Lewis Farm,Coventry,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-71.75682830000,41.69536209000
8,Trestle Trail East,SP,Lewis Farm,Coventry,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-71.76157379000,41.69030380000
2870,Deep Pond,FB,Deep Pond,Exeter,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-71.71777343000,41.56175613000
11,Falls River - Austin Farm,FB,Plain,Exeter,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-71.74579620000,41.59833526000
12,Lower Fall River,FB,Midway Rail,Exeter,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-71.72078704000,41.58025741000
13,Simon Jordan Fishing Access,FB,Brookie,Exeter,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-71.73101043000,41.58738327000
14,Upper Flat River,FB,Plain,Exeter,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-71.72031402000,41.59562683000
15,Lower Flat River,FB,Arcadia Man Area,Exeter,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-71.71899414000,41.57950592000
2871,Frosty Hollow Pond,FB,Camp E-hun-tee,Exeter,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-71.70903015000,41.58768844000
18,Paris Brook,FB,Mount Tom,Exeter,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-71.72914123000,41.56467056000
20,Step Stone Falls,FB,Falls River,West Greenwich,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-71.76062774000,41.61254882000
24,Ponagansett,FB,Pine Tree,Foster,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-71.74320220000,41.84536743000
28,Mechanic St,FB,Mechanic,Hopkinton,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-71.71673583000,41.50318527000
2872,Simmons Mill Pond,MA,Colebrook,Little Compton,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,-71.15438079000,41.53970336000
42,Carolina Trout Pond,FB,Coondog,Richmond,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-71.70184326000,41.48576736000
43,Meadow Brook At Carolina,FB,Pine Hill,Richmond,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-71.69020080000,41.46635818000
49,Deep Hole,FB,Matunuck Beach,South Kingstown,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-71.53833007000,41.37350082000
57,Weekapaug Breachway,FB,Wawaloam,Westerly,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-71.76261901000,41.33062362000
61,East Beach,FB,Beach,Charlestown,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,-71.69007873000,41.34448623000
66,Black Point,FB,Ocean,Narragansett,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-71.46450042000,41.40003585000
240,Old Harbor Breakwater,FB,Water,New Shoreham,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-71.55462646000,41.17415618000
245,Mohegan Bluffs / South East Light Stairway,SP,Spring,New Shoreham,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-71.55507659000,41.15242004000
254,Burlingame Reservoir,FB,Elbow Rock,Glocester,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-71.74253082000,41.91448211000
255,Eight Rod Farm,MA,Eight Rod,Tiverton,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,-71.17129516000,41.55895614000
118,Annawanscutt,FB,Viking,Bristol,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-71.24240875000,41.68758010000
123,Gaspee Point,FB,Bay Shore,Warwick,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-71.38306427000,41.74860763000
125,Locustville Pond,FB,Unnamed,Hopkinton,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-71.71715545000,41.51567840000
129,Stump Pond,FB,Log,Smithfield,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-71.54636383000,41.90090179000
132,Gull Cove Fishing & Boating Access,FB,State 138,Portsmouth,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-71.23081207000,41.63385009000
2881,Zeke's Bridge,FB,Harkney Hill,Coventry,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-71.61888122000,41.66522979000
136,George Washington Campground,SP,George Washington,Glocester,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-71.75794219000,41.92362594000
137,Clarkville Pond,FB,Shepard,Glocester,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-71.78780364000,41.92452239000
2882,Pascoag Reservoir Fishing Access,FB,Brandy Brook,Glocester,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-71.71816253000,41.92723464000
139,Lake Washington,FB,Lake Washington,Glocester,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-71.75835418000,41.91730117000
140,Moscow Pond,FB,Woody Hill,Hopkinton,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-71.74182891000,41.52329635000
141,Olney Pond,FB,Les Pawson Loop,Lincoln,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-71.42773437000,41.88948059000
143,Carbuncle Pond,FB,Plainfield Pike,Coventry,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-71.77004241000,41.69744110000
2883,JL Curran,SP,Seven Mile,Cranston,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,-71.55120086000,41.75072860000
161,Ashville Pond,FB,Canonchet,Hopkinton,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-71.75140380000,41.49929809000
168,Tefft River Access,FB,Mechanic,Hopkinton,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-71.71663665000,41.49842453000
179,Beaver River,FB,Kingstown,Richmond,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-71.62826538000,41.49234008000
2884,Richmond Landing,FB,Church,Richmond,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-71.68135070000,41.44525146000
186,Barber Pond,FB,Barber's Pond,South Kingstown,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-71.56439971000,41.49913787000
189,Narrow River,FB,Pollock,South Kingstown,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-71.45019531000,41.46699523000
194,Potowomut Pond,FB,Potowomut,Warwick,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-71.45379638000,41.63094711000
201,Breakhart Pond,FB,Austin Farm,Exeter,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-71.70377349000,41.59572219000
203,Bradford Landing,FB,Main,Westerly,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-71.74828338000,41.40629577000
235,Wallum Lake,FB,Shore,Burrillville,STA,CIN,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-71.76179504000,42.00080108000
2868,Spring Lake,FB,Black Hut,Burrillville,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-71.66511535000,41.97899246000
2869,Wakefield Pond,FB,Lee,Burrillville,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-71.78852844000,41.96621322000
3,Wilson Reservoir,FB,Wallum Lake,Burrillville,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-71.72329711000,41.97000122000
5,Barton C. Hurley Landing,FB,Sanctuary,Charlestown,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-71.67979431000,41.37857437000
19,Roaring Brook Pond,FB,Teft Hill,Exeter,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-71.68050384000,41.56042098000
22,Wood River @rte 165,FB,Ten Rod,Exeter,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-71.72106933000,41.57295989000
26,Keech Pond,FB,Indian,Glocester,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-71.69072723000,41.87563323000
27,Smith & Sayles Reservoir,FB,Point,Glocester,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-71.67769622000,41.89692687000
30,Sakonnet Point,FB,Sakonnet Point,Little Compton,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-71.19313049000,41.46338272000
33,Galilee,FB,Great Island,Narragansett,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-71.50748443000,41.38319778000
45,Wyoming Dam,FB,Bridge,Richmond,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-71.70283508000,41.51565170000
2874,Biscuit City,FB,Biscuit City,Richmond,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-71.61579895000,41.45082473000
48,Taylors Landing,FB,Kingstown,South Kingstown,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-71.55126953000,41.48254776000
50,Tucker Pond,FB,Tuckertown,South Kingstown,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-71.54908752000,41.42608642000
51,Worden Pond Boat Launch,FB,Worden's Pond,South Kingstown,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-71.56781768000,41.42951965000
2875,Stafford Pond,FB,Oldafford,Tiverton,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-71.14877319000,41.63361358000
56,Main Street Boat Ramp,FB,Main,Westerly,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-71.83213806000,41.37498474000
58,Haines Park,FB,Beach Point,East Providence,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-71.35272979000,41.75379562000
62,Browning Mill Pond,FB,K And G Ranch,Richmond,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-71.68527221000,41.55602645000
67,Monahan's Dock Fishing And Boating Access,FB,Ocean,Narragansett,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-71.45535278000,41.42215347000
2876,Big River @burnt Saw Mill Rd,FB,Burnt Sawmill,West Greenwich,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-71.60775756000,41.64326858000
72,Big River Fishing Access,FB,I 95,West Greenwich,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-71.61434936000,41.64941406000
2877,Tarbox Pond,FB,Hopkins Hill,West Greenwich,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-71.57354736000,41.63637924000
87,Bristol Narrows,FB,Narrows,Bristol,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-71.24626159000,41.69729232000
89,Harrisville Pond,FB,Sherman Farm,Burrillville,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-71.67879486000,41.97085571000
2890,Lonsdale Drive-in,FB,John,Lincoln,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-71.40005493000,41.90730285000
2891,High Banks,FB,Summit,Exeter,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-71.71535491000,41.56528854000
256,Simmons Mill Pond,FB,Colebrook,Little Compton,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-71.15054321000,41.54354095000
2825,Tillinghast Pond,FB,Plain,West Greenwich,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-71.75569152000,41.64473724000
2824,High Rocks Gorge,CA,Harkness,North Smithfield,STA,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-71.55272674000,42.01098632000
796,Friendly Community,LP,Doric,Cranston,UNK,NON,UNK,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.42370605000,41.78446960000
2801,Leina Rose Street Playground,LP,Leina Rose,Coventry,UNK,CIN,UNK,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.58681488000,41.68621826000
2867,Boys And Girls Club,LP,Martin,Cumberland,UNK,UNK,UNK,1,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-71.42350769000,41.92908859000
2778,Bentley Field,AF,Diamond Hill,Cumberland,UTL,FEE,UTL,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.40878295000,41.98506927000
2779,Razee Field,AF,Nate Whipple,Cumberland,UTL,FEE,UTL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.39871978000,41.98176574000
52,Nonquit Pond Fishing Access,FB,Pond Bridge,Tiverton,UTL,FEE,UTL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-71.19737243000,41.55335617000
76,Adamsville Brook,CA,Crandall,Tiverton,UTL,FEE,UTL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-71.13352966000,41.56231307000
274,Collier Park Ramp,FB,Henderson,Providence,UTL,NON,NON,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-71.40175628000,41.81210708000
