OBJECTID,KeyID,Name,Type,Street,Town,OwnerTyp,ConsType,ConsJuri,Steward,Playground,Ball Field,Soccer Field,Football Field,Multi-use Field,Basketball Court,Tennis,Volleyball Court,Track,Skate Park,Ice Hockey Rink,Street Hockey Rink,Golf,Fishing,Boating,Hunting,Trails,Beach,Pool,Active Rec,RestRoom,Walking Path,Bike Path,StateGrant,LWCFGrant,Lon,Lat,Short_Description,Description,Additional_Names,GoRI_Incude_Suggestion,NoGoRI_Incude_Why,Dogs_Allowed,ADA,Stroller_Friendly,Picnic_Area,Acres_Miles,Contact_Info,Contact_Info_Seasonal,About_Links,Map_Links,GoRI_TestFlag,GoRI_subset
506,506,Bush Hill Marsh,CA,Newtown,North Kingstown,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,-71.45290535280,41.57279987880,,,,,,,,,,,,,,,,N
507,507,Wickford Elementary School,SC,Phillips,North Kingstown,MUN,,,,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,-71.45680726580,41.56856375150,,,,,,,,,,,,,,,,N
508,508,Wickford Middle School,SC,Tower Hill,North Kingstown,SCH,,,,0,2,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,N,N,-71.46162936690,41.56729706400,,,,,,,,,,,,,,,,N
509,509,North Kingstown Town Beach,LP,Beach,North Kingstown,MUN,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,N,N,-71.44397786830,41.56669275510,,,,,,,,,,,,,,,,Y
510,510,Fogland Beach,LP,Three Rod,Tiverton,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,N,N,-71.21317044720,41.55625371670,,,,,,,,,,,,,,,,Y
511,511,Redwood Farms,LP,Redwood,Portsmouth,MUN,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,N,N,-71.29442512990,41.56242547830,,,,,,,,,,,,,,,,N
512,512,North Kingstown High School,SC,Fairway,North Kingstown,SCH,,,,0,2,3,1,3,0,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,N,N,-71.44660868180,41.55709242860,,,,,,,,,,,,,,,,Y
513,513,Arcadia Management Area,MA,Ten Rod,Exeter,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,N,N,-71.72419876100,41.58083530660,,,,,,,,,,,,,,,,Y
514,514,Portsmouth Middle School,SC,Jepson,Portsmouth,SCH,,,,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,N,N,-71.28698171480,41.55553640120,,,,,,,,,,,,,,,,N
515,515,Sandy Point Beach,LP,Sandy Point,Portsmouth,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Y,Y,-71.23627473280,41.55332580980,,,,,,,,,,,,,,,,Y
516,516,John H Chafee Rome Point Preserve,SP,Boston Neck Road,North Kingstown,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,N,N,-71.43125142340,41.54018644460,,,,,,,,,,,,,,,,Y
517,517,May C. Donovan Marsh,CA,Francis,Little Compton,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,-71.20302047040,41.54493825740,,,,,,,,,,,,,,,,Y
518,518,Hamilton School,SC,Boston Neck,North Kingstown,SCH,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,N,N,-71.44120977370,41.54689164930,,,,,,,,,,,,,,,,N
519,519,Pennfield School,SC,Main,Portsmouth,SCH,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,N,N,-71.25842112950,41.54598059580,,,,,,,,,,,,,,,,N
520,520,Shady Lea,CA,Colonel Rodman,North Kingstown,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,N,N,-71.47031641610,41.54067467310,,,,,,,,,,,,,,,,Y
521,521,Oliphant School,SC,Oliphant,Middletown,SCH,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,N,N,-71.29088777360,41.54006069670,,,,,,,,,,,,,,,,N
522,522,Silver Spring Lake Fishing Area,FB,Silver Spring,North Kingstown,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,N,N,-71.47007531570,41.53821344280,,,,,,,,,,,,,,,,Y
523,523,Jamestown Shores Beach,LP,Seaside,Jamestown,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,N,N,-71.38578004650,41.53823654710,,,,,,,,,,,,,,,,Y
524,524,Gould Island,MA,Shore,Jamestown,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,N,N,-71.34437169910,41.53399235160,,,,,,,,,,,,,,,,N
525,525,Kennedy School,SC,Lake Erie,Middletown,SCH,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,-71.29987264860,41.52320022270,,,,,,,,,,,,,,,,N
526,526,Middletown Middle School,SC,Turner,Middletown,SCH,,,,0,2,1,1,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,N,N,-71.27790952130,41.52029124970,,,,,,,,,,,,,,,,N
527,527,Rockville Management,MA,Canonchet,Hopkinton,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,N,N,-71.75704728100,41.50593812810,,,,,,,,,,,,,,,,Y
528,528,Linden School,SC,Linden,Middletown,SCH,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Y,N,-71.30053560670,41.51072356520,,,,,,,,,,,,,,,,N
529,529,Wilbour & McMahon School,LP,Meeting House,Little Compton,MUN,,,,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Y,N,-71.17634002380,41.50856224510,,,,,,,,,,,,,,,,N
530,530,Sullivan School,SC,Dexter,Newport,SCH,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,-71.30486675500,41.50843688600,,,,,,,,,,,,,,,,N
531,531,Eldridge Playground,LP,Miner,North Kingstown,MUN,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,-71.42795478420,41.50674440250,,,,,,,,,,,,,,,,N
532,532,Bay Is. Park-Dutch Island,MA,Fort Getty,Jamestown,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,N,N,-71.40055381470,41.50149014180,,,,,,,,,,,,,,,,N
533,533,Richmond Elementary School,SC,Kingstown,Richmond,SCH,,,,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,N,N,-71.66181050610,41.50089656930,,,,,,,,,,,,,,,,N
534,534,Coggeshall School,SC,Evarts,Newport,SCH,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,-71.31037141320,41.50074988440,,,,,,,,,,,,,,,,N
535,535,Van Zandt Pier,LP,Van Zandt,Newport,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Y,N,-71.32250821060,41.49841364310,,,,,,,,,,,,,,,,Y
536,536,Abbie Perry Park,LP,Sand Turn,South Kingstown,MUN,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,-71.57801365250,41.49799874580,,,,,,,,,,,,,,,,N
537,537,Pettaquamscutt Park,LP,Woodsia,Narragansett,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,N,N,-71.44699871800,41.49902696480,,,,,,,,,,,,,,,,N
538,538,Jamestown Library Playground,LP,Douglas,Jamestown,MUN,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,-71.37425685340,41.49804935330,,,,,,,,,,,,,,,,N
539,539,Aquidneck School,SC,Reservoir,Middletown,SCH,,,,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,-71.28116774620,41.49660450650,,,,,,,,,,,,,,,,N
540,540,Hannah Robinson Tower,SP,Bridgetown,South Kingstown,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,-71.45588556540,41.49504847010,,,,,,,,,,,,,,,,Y
541,541,Little Compton Town Beach,LP,Shore,Little Compton,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,N,N,-71.13778201000,41.49385842020,,,,,,,,,,,,,,,,Y
542,542,Cranston / Calvert School,SC,Cranston,Newport,SCH,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,-71.30819302760,41.49470018800,,,,,,,,,,,,,,,,N
543,543,Admiral Luce Circle,LP,Kay,Newport,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,-71.30456747740,41.49379640310,,,,,,,,,,,,,,,,N
544,544,Sachuest Point Campground,LP,Sachuest Point,Middletown,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,-71.25128813770,41.48707466560,,,,,,,,,,,,,,,,N
545,545,Sachuest Pt. National Refuge,CA,Sachuest Point,Middletown,FED,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,N,N,-71.24299067770,41.48052468110,,,,,,,,,,,,,,,,Y
546,546,Carolina Management  Area,MA,Meadowbrook,Richmond,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,N,N,-71.68852297300,41.46908363110,,,,,,,,,,,,,,,,Y
547,547,Second Beach,LP,Sachuest Point,Middletown,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,N,Y,-71.25745257930,41.48765176840,,,,,,,,,,,,,,,,Y
548,548,Easton's Beach,LP,Memorial,Newport,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Y,Y,-71.29183492390,41.48795321270,,,,,,,,,,,,,,,,Y
549,549,Jamestown Town Beach,LP,Beavertail,Jamestown,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,N,N,-71.38410629460,41.48891753690,,,,,,,,,,,,,,,,Y
550,550,Purgatory Chasm,SP,Tuckerman,Middletown,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,-71.26841910040,41.48681422360,,,,,,,,,,,,,,,,Y
551,551,West Kingston School,SC,Ministerial,South Kingstown,SCH,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,-71.55047100450,41.47817519620,,,,,,,,,,,,,,,,N
552,552,Great Swamp Management Area,MA,Great Neck,South Kingstown,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,N,N,-71.57805348890,41.46467079340,,,,,,,,,,,,,,,,Y
553,553,Cliff Walk,LP,Narragansett,Newport,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,N,Y,-71.29730786120,41.47589495560,,,,,,,,,,,,,,,,Y
554,554,Fort Adams State Park,SP,Fort Adams,Newport,STA,,,,0,0,3,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,N,Y,-71.33828531360,41.47532818360,,,,,,,,,,,,,,,,Y
555,555,Fort Wetherill,SP,Fort Wetherill,Jamestown,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,N,Y,-71.36527682140,41.48021883360,,,,,,,,,,,,,,,,Y
556,556,Indian Lake Playground,LP,Indian,South Kingstown,MUN,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,N,N,-71.46517618710,41.47392649040,,,,,,,,,,,,,,,,N
557,557,Rogers High School,SC,Wickham,Newport,SCH,,,,0,0,1,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,N,N,-71.32053993470,41.46977997100,,,,,,,,,,,,,,,,Y
558,558,Mettatuxet Minipark,LP,Tupelo,Narragansett,MUN,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,N,N,-71.44404664940,41.47089452480,,,,,,,,,,,,,,,,N
559,559,Sakonnet Harbor Beach,LP,Sakonnet Point,Little Compton,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,N,N,-71.19320615190,41.46371862710,,,,,,,,,,,,,,,,N
560,560,Beavertail State Park,SP,Beavertail,Jamestown,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,N,Y,-71.39702943540,41.45677614430,,,,,,,,,,,,,,,,Y
561,561,Brenton Point Park,SP,Atlantic,Newport,STA,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,N,Y,-71.35443375580,41.45196350630,,,,,,,,,,,,,,,,Y
562,562,Kings Beach,FB,Price's Neck,Newport,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,N,Y,-71.34235338430,41.45435982170,,,,,,,,,,,,,,,,Y
563,563,Frank Fagan Park,LP,Dam,South Kingstown,MUN,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Y,Y,-71.50685616260,41.45324731360,,,,,,,,,,,,,,,,Y
564,564,Chariho High School,SC,Switch,Richmond,SCH,,,,0,4,2,1,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,N,N,-71.69733892580,41.45079299010,,,,,,,,,,,,,,,,Y
565,565,Charlestown School,SC,Old Shannock,Charlestown,SCH,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,N,N,-71.65536211150,41.44958149540,,,,,,,,,,,,,,,,N
566,566,South Kingstown Village Green,LP,Kingstown,South Kingstown,MUN,,,,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Y,N,-71.49438430320,41.45002313810,,,,,,,,,,,,,,,,N
567,567,Hazard Field,SC,School,South Kingstown,SCH,,,,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,N,Y,-71.49368144260,41.44556972480,,,,,,,,,,,,,,,,N
568,568,Cooney-tate Field,LP,Gansett,Cranston,MUN,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Y,N,-71.45267626730,41.78778519120,,,,,,,,,,,,,,,,N
569,569,East Greenwich High School,AF,Avenger,East Greenwich,MUN,,,,1,3,4,2,4,0,6,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,N,Y,-71.48366355500,41.63710485320,,,,,,,,,,,,,,,,Y
570,570,World War II Park,LP,School,Woonsocket,MUN,,,,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,N,Y,-71.50952688430,42.01003519760,,,,,,,,,,,,,,,,Y
571,571,Dunn Park,LP,Mason,Woonsocket,MUN,,,,1,1,1,0,1,2,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,N,Y,-71.53058881690,41.99774170890,,,,,,,,,,,,,,,,Y
572,572,Edgewood Park,LP,Narragansett,Cranston,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,-71.39504460880,41.78184439110,,,,,,,,,,,,,,,,N
573,573,Hazard School,SC,School,South Kingstown,SCH,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,-71.49519909460,41.44526430980,,,,,,,,,,,,,,,,N
574,574,Canonchet Farm,CA,Anne Hoxsie,Narragansett,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,N,Y,-71.46091729660,41.43964765860,,,,,,,,,,,,,,,,Y
575,575,Peacedale Elementary School,SC,Emmett,South Kingstown,SCH,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,-71.49983043860,41.45405321020,,,,,,,,,,,,,,,,N
576,576,Meadow Brook Pond,FB,Church,Richmond,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,N,N,-71.69017183700,41.43840127480,,,,,,,,,,,,,,,,Y
577,577,Narragansett Town Beach,LP,Beach,Narragansett,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,N,N,-71.45525382610,41.43560610950,,,,,,,,,,,,,,,,Y
578,578,Town Farm,LP,Dobson,South Kingstown,MUN,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,N,Y,-71.49521566140,41.42999464800,,,,,,,,,,,,,,,,N
579,579,Briggs Memorial Park,LP,High,Hopkinton,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,-71.78959052730,41.42932441140,,,,,,,,,,,,,,,,N
580,580,Marina Park,LP,Salt Pond,South Kingstown,MUN,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,Y,N,-71.49727099790,41.42804250780,,,,,,,,,,,,,,,,Y
581,581,Narragansett High School,SC,Pier,Narragansett,SCH,,,,0,2,3,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,N,N,-71.47056644920,41.42977652840,,,,,,,,,,,,,,,,Y
582,582,Ashaway School,SC,Hillside,Hopkinton,SCH,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,N,N,-71.79157340490,41.41998324410,,,,,,,,,,,,,,,,N
583,583,Charlestown Town Hall Field,AF,County,Charlestown,MUN,,,,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,N,N,-71.64532086390,41.41550093810,,,,,,,,,,,,,,,,N
584,584,Gingerella Sports Complex,LP,White Rock,Westerly,MUN,,,,1,0,5,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Y,Y,-71.83715285350,41.39580590650,,,,,,,,,,,,,,,,N
585,585,Scarborough State Beach,SP,Ocean,Narragansett,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,N,Y,-71.47267909750,41.38970208300,,,,,,,,,,,,,,,,Y
586,586,Woody Hill Area,MA,Woody Hillension,Westerly,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,N,N,-71.74580578210,41.37737745800,,,,,,,,,,,,,,,,Y
587,587,Newton Swamp,MA,Westerly-Bradford,Westerly,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,N,N,-71.77534604160,41.38155319930,,,,,,,,,,,,,,,,Y
588,588,Succotash Marsh,CA,Succotash,South Kingstown,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,-71.52602327230,41.37991679460,,,,,,,,,,,,,,,,N
589,589,Trustom Pond National Wildlife Refuge,CA,Border,South Kingstown,FED,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,N,N,-71.58502628430,41.38295795820,,,,,,,,,,,,,,,,Y
590,590,Galilee Bird Sanctuary,MA,Galilee Escape,Narragansett,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,-71.49902681530,41.37820420930,,,,,,,,,,,,,,,,N
591,591,Fort Ninigret,SP,Fort Ninigret,Charlestown,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,-71.64786675250,41.38111242500,,,,,,,,,,,,,,,,Y
592,592,Burlingame Management Area,MA,Unnamed,Charlestown,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,N,N,-71.70753613770,41.40476861470,,,,,,,,,,,,,,,,Y
593,593,Fishermen's Memorial State Campground,SP,Point Judith,Narragansett,STA,,,,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,N,Y,-71.49287925590,41.38025348950,,,,,,,,,,,,,,,,N
594,594,Tower St. School,LP,Narragansett,Westerly,SCH,,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,-71.81366539760,41.37926287350,,,,,,,,,,,,,,,,N
595,595,Babcock Hall,SC,Ward,Westerly,SCH,,,,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,N,N,-71.82043132220,41.37632832730,,,,,,,,,,,,,,,,Y
596,596,East Matunuck State Beach,SP,Succotash,South Kingstown,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,N,Y,-71.52599039550,41.37781081200,,,,,,,,,,,,,,,,Y
597,597,Roger Wheeler State Beach,SP,Sand Hill Cove,Narragansett,STA,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,N,Y,-71.49946587700,41.37331525450,,,,,,,,,,,,,,,,Y
599,599,State St. School,SC,State,Westerly,SCH,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,-71.82422051550,41.36603151730,,,,,,,,,,,,,,,,N
600,600,Camp Cronin,FB,Ocean,Narragansett,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,N,Y,-71.48584687090,41.36221750590,,,,,,,,,,,,,,,,Y
601,601,Charlestown Town Beach,LP,Brown Hill,Charlestown,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,N,N,-71.62566690090,41.36121065680,,,,,,,,,,,,,,,,Y
602,602,Charlestown Breachway Campground,SP,Charlestown Beach,Charlestown,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,N,Y,-71.63808469420,41.35821598460,,,,,,,,,,,,,,,,Y
603,603,Dunn's Corner School,SC,Plateau,Westerly,SCH,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,N,N,-71.77431528270,41.34691289410,,,,,,,,,,,,,,,,N
604,604,Ninigret Conservation Area,CA,Beach,Charlestown,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,N,Y,-71.67544304330,41.34807128980,,,,,,,,,,,,,,,,Y
605,605,Quonochontaug Fishing Area,FB,Beach,Charlestown,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,N,N,-71.72224585060,41.33657338290,,,,,,,,,,,,,,,,Y
606,606,Misquamicut State Beach,SP,Atlantic,Westerly,STA,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,N,N,-71.80357795110,41.32316413210,,,,,,,,,,,,,,,,Y
607,607,Westerly Town Beach,LP,Atlantic,Westerly,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Y,N,-71.79054510580,41.32500682210,,,,,,,,,,,,,,,,Y
608,608,Block Is. Nat. Wildlife Refuge,CA,Beach,New Shoreham,FED,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,-71.57406748270,41.21140991080,,,,,,,,,,,,,,,,N
609,609,Settler's Rock,LP,Corn Neck,New Shoreham,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,N,N,-71.56745520490,41.22459994930,,,,,,,,,,,,,,,,Y
610,610,Clay Head / Risom,CA,Corn Neck,New Shoreham,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,N,Y,-71.56066948060,41.22084182540,,,,,,,,,,,,,,,,N
611,611,Clay Head,CA,Clayhead,New Shoreham,NGO,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,N,Y,-71.56207840110,41.20854164190,,,,,,,,,,,,,,,,Y
613,613,Block Island School,SC,Pilot Hill,New Shoreham,SCH,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,N,N,-71.56102417850,41.16488715170,,,,,,,,,,,,,,,,N
614,614,Rodman's Hollow,CA,Black Rock,New Shoreham,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,N,Y,-71.59078978180,41.15257053230,,,,,,,,,,,,,,,,Y
615,615,Pascone Conservation Area,CA,Burrati,Johnston,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,-71.51138179470,41.83072213760,,,,,,,,,,,,,,,,N
616,616,Chepiwanoxet,LP,John Wickes,Warwick,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,N,N,-71.44210029500,41.67358217450,,,,,,,,,,,,,,,,Y
617,617,Lincoln Park,LP,Kentucky,Warwick,MUN,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,N,N,-71.43691365780,41.73703027090,,,,,,,,,,,,,,,,Y
618,618,Oakland Beach School,SC,Gordon,Warwick,SCH,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,-71.40063810680,41.69863287400,,,,,,,,,,,,,,,,N
619,619,Iris Ave Field,AF,Iris,Warwick,MUN,,,,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,N,N,-71.43775329100,41.70772571230,,,,,,,,,,,,,,,,N
620,620,Coventry Focal Point,LP,Tiogue,Coventry,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,-71.56047014680,41.68325204600,,,,,,,,,,,,,,,,N
621,621,Merrill S. Whipple Conservation,MA,Sandy Bottom,Coventry,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,N,N,-71.55630417710,41.68816757380,,,,,,,,,,,,,,,,Y
622,622,Phenix-Harris Main Street Water,LP,Main,Coventry,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,N,-71.53435098260,41.72279186570,,,,,,,,,,,,,,,,N
